,id,Name,Gender,Account created at,Bio-cluster,Tweet cluster,Sentiment,Verification Status,Followers Network Metrics,Number of Followers,Friends Network-metrics,Total Tweet activity,Retweet count,Activity status,Media attachments,Source of tweet,Location
2118,1525988222639169537,Lord Michael Torres,F,2016,cluster0,Topic3,negative,False,Not Influential,275,1208,2685,0,Highly active,No Media Attached,Twitter for Android,"Texas, USA"
2119,1525988094176108544,NEMO,F,2010,cluster0,Topic0,Neutral,False,Not Influential,124,607,7116,0,Highly active,No Media Attached,Twitter for iPhone,Depois do bar do bigode.
2120,1525988093383303168,Todd Saulle,M,2020,cluster0,Topic3,Neutral,False,Not Influential,86,425,1102,0,Highly active,No Media Attached,Twitter for iPhone,
2121,1525988041789124611,Shaikh Shafi,M,2012,cluster0,Topic0,Neutral,False,Not Influential,300,1818,70309,0,Highly active,No Media Attached,Twitter for Android,"London , UK"
2122,1525987339897561089,Adam Owens,M,2021,cluster0,Topic2,negative,False,Not Influential,38,11,25,0,Not that active,No Media Attached,Twitter for iPhone,
2123,1525987172687302656,Shark,F,2013,cluster0,Topic3,negative,False,Not Influential,5,73,25,0,Not that active,No Media Attached,Twitter for Android,
2124,1525987150478581760,P,F,2012,cluster0,Topic3,Neutral,False,Not Influential,86,407,56,0,Highly active,No Media Attached,Twitter for iPhone,"Ft Lauderdale, FL"
2125,1525987140655538176,👑,Unknown,2011,cluster0,Topic3,Neutral,False,Not Influential,107,129,4001,0,Highly active,No Media Attached,Twitter for iPhone,
2126,1525986996518125569,Tammy Dzwilewski,F,2012,cluster3,Topic2,Positive,False,Influential,25948,25853,518842,0,Highly active,No Media Attached,Twitter Web App,"Idaho, USA"
2127,1525986667550625792,Oriana Perez,F,2020,cluster0,Topic3,Neutral,False,Not Influential,11,50,620,0,Highly active,No Media Attached,Twitter for iPhone,"New York, USA"
2128,1525986533081133057,AlternateDictum,Unknown,2015,cluster0,Topic3,Neutral,False,Not Influential,241,123,3539,0,Highly active,No Media Attached,Twitter for iPhone,"Beverly Hills, CA"
2129,1525986344216018944,Sue 🌟,N,2009,cluster0,Topic3,Neutral,False,Not Influential,2513,4754,28561,0,Highly active,No Media Attached,Twitter for iPhone,
2130,1525986142931234817,Alonso Quijano 🦬,M,2017,cluster0,Topic0,Neutral,False,Not Influential,450,860,8137,0,Highly active,No Media Attached,Twitter for iPhone,Monolith
2131,1525986088225239040,Dale Harrison,F,2021,cluster0,Topic3,Positive,False,Not Influential,7,134,67,0,Highly active,No Media Attached,Twitter for iPhone,
2132,1525985864941174786,Cato Tremellius,F,2022,cluster0,Topic3,negative,False,Not Influential,22,49,807,0,Highly active,No Media Attached,Twitter for Android,
2133,1525985719398936576,Lo que es del C32AR,F,2021,cluster0,Topic0,Neutral,False,Not Influential,43,298,4241,0,Highly active,No Media Attached,Twitter for Android,
2134,1525985697018134528,Zhm,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,162,4814,24990,0,Highly active,No Media Attached,Twitter Web App,
2135,1525985556307619841,🏴‍☠️capnandthekd.loopring.eth🏴‍☠️,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,597,1492,6179,0,Highly active,No Media Attached,Twitter Web App,
2136,1525985376326000640,The Gump,F,2011,cluster0,Topic0,Neutral,False,Not Influential,364,1046,24649,0,Highly active,No Media Attached,Twitter for iPhone,california
2137,1525984883784527872,Armydadandy,Unknown,2020,cluster0,Topic0,Neutral,False,Not Influential,325,1075,23343,0,Highly active,No Media Attached,Twitter Web App,"Kalamazoo, MI"
2138,1525984848321597445,PiperPaws2,Unknown,2021,cluster1,Topic3,Positive,False,Not Influential,1512,2470,4255,0,Highly active,No Media Attached,Twitter for iPhone,
2139,1525984679572213760,𝕾𝖆𝖒𝖆𝖓𝖙𝖍𝖆 || #Steps25,Unknown,2013,cluster0,Topic3,Positive,False,Not Influential,3118,2835,74190,0,Highly active,No Media Attached,Twitter for Android,House Of Evangelista 
2140,1525984578418003969,James Kelsey,F,2011,cluster4,Topic3,Neutral,False,Not Influential,820,1157,26727,0,Highly active,No Media Attached,Twitter for Android,"Washington, USA"
2141,1525984437741436928,Annie Lord 🔶,F,2021,cluster5,Topic3,Positive,False,Influential,24900,299,673,0,Highly active,No Media Attached,Twitter for Android,
2142,1525984405956747276,Robert Hall,M,2021,cluster3,Topic3,Neutral,False,Not Influential,16,67,588,0,Highly active,No Media Attached,Twitter for iPhone,Canada
2143,1525983865524862977,David Kafri,M,2013,cluster5,Topic3,Neutral,False,Not Influential,171,935,15681,0,Highly active,No Media Attached,Twitter Web App,Israel
2144,1525983525589110787,Oshedu,Unknown,2020,cluster0,Topic3,Positive,False,Not Influential,151,104,595,0,Highly active,No Media Attached,Twitter for Android,
2145,1525983457955938305,Rod Colson _ 🇺🇦 🏳️‍🌈 🖖,M,2009,cluster0,Topic0,Neutral,False,Not Influential,1681,300,20006,0,Highly active,No Media Attached,Twitter for Android,Nepenthe 
2146,1525982755783573504,Shane D Hughes,F,2018,cluster0,Topic0,Neutral,False,Not Influential,5579,196,2878,0,Highly active,No Media Attached,Twitter for iPhone,Planet Earth 🌏
2147,1525982713466994691,gregstory logiom,Unknown,2022,cluster5,Topic3,Neutral,False,Not Influential,0,5,3,0,Not that active,No Media Attached,Twitter Web App,
2148,1525982269802180608,Stellaimber,Unknown,2011,cluster0,Topic2,Neutral,False,Not Influential,1234,2038,24030,0,Highly active,No Media Attached,Twitter Web App,Australia/Japan
2149,1525982211069059072,Tally 🌌,F,2020,cluster0,Topic3,Neutral,False,Not Influential,439,189,8408,0,Highly active,No Media Attached,Twitter for Android,
2150,1525982110187630592,Лиза Infusoria,Unknown,2020,cluster0,Topic3,negative,False,Not Influential,19,265,907,0,Highly active,No Media Attached,Twitter Web App,
2151,1525982065035948032,Mynor,M,2009,cluster0,Topic5,Neutral,False,Not Influential,184,1795,12199,0,Highly active,No Media Attached,Twitter for Android,"California, USA"
2152,1525982016965169152,your favorite weirdo,F,2016,cluster0,Topic3,Neutral,False,Not Influential,276,664,12159,0,Highly active,No Media Attached,Twitter for iPhone,
2153,1525982014964486149,Jamey Viv 🏳️‍⚧️ 🇺🇦 #Toaster4DisneyPlus,F,2013,cluster0,Topic3,Neutral,False,Not Influential,1850,502,30654,0,Highly active,No Media Attached,Twitter for Android,New York
2154,1525982007754649600,Lex,F,2007,cluster0,Topic0,Neutral,False,Not Influential,135,220,2919,0,Highly active,No Media Attached,Twitter Web App,"Auckland, New Zealand"
2155,1525981979593916420,Max Tricks,M,2014,cluster0,Topic0,Positive,False,Not Influential,257,111,826,0,Highly active,No Media Attached,Twitter for Android,
2156,1525981972245401600,Thorman Lungie,M,2010,cluster0,Topic0,Neutral,False,Not Influential,1090,1287,65450,0,Highly active,No Media Attached,Twitter Web App,USA
2157,1525981749204983809,PastelDallas🌐,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,166,185,1346,0,Highly active,No Media Attached,Twitter for Android,she/her
2158,1525981652622745600,levifer,Unknown,2022,cluster0,Topic3,Neutral,False,Not Influential,14,109,473,0,Highly active,No Media Attached,Twitter Web App,
2159,1525981567688097793,Hughes Ouimet 🇺🇦✌️📚,M,2012,cluster0,Topic0,Neutral,False,Not Influential,673,1477,3587,0,Highly active,No Media Attached,Twitter for iPhone,"Ontario, 🇨🇦"
2160,1525981527221444610,Michael A Coogen Jr,F,2012,cluster3,Topic3,Neutral,False,Not Influential,227,689,14549,0,Highly active,No Media Attached,Twitter for iPhone,"Arlington, Virginia"
2161,1525981449219977216,Marcus G. Knight,M,2011,cluster0,Topic0,Neutral,False,Not Influential,0,1758,22663,0,Highly active,No Media Attached,Twitter for Android,"England, United Kingdom"
2162,1525980702449143808,Logic™,F,2019,cluster0,Topic0,Neutral,False,Not Influential,388,391,1968,1,Highly active,No Media Attached,Twitter for Android,inside you
2163,1525980687031050245,AHF (Tony),Unknown,2018,cluster0,Topic3,Neutral,False,Not Influential,2446,3867,97018,0,Highly active,No Media Attached,Twitter Web App,United States
2164,1525980522337275904,rei,F,2021,cluster0,Topic3,Neutral,False,Not Influential,233,980,16266,0,Highly active,No Media Attached,Twitter for Android,layout: mxchibutbetter | 🇵🇭
2165,1525980236730359808,EspressoDepresso,Unknown,2018,cluster0,Topic3,negative,False,Not Influential,27,330,4563,0,Highly active,No Media Attached,Twitter for iPhone,
2166,1525980159387619328,Atlatl_man,Unknown,2018,cluster0,Topic3,Neutral,False,Not Influential,97,719,1939,0,Highly active,No Media Attached,Twitter for Android,"Florida, USA"
2167,1525980103347421185,J04CH1M_THE_BOSS (coder),Unknown,2019,cluster0,Topic3,Neutral,False,Not Influential,7,85,754,0,Highly active,No Media Attached,Twitter for Android,
2168,1525979909100912640,Jose Espinoza,M,2021,cluster1,Topic3,Positive,False,Not Influential,117,394,742,0,Highly active,No Media Attached,Twitter for Android,
2169,1525979327443107840,"J.W. Verret, JD, CPA/CVA, jwverret.eth",M,2011,cluster0,Topic2,Neutral,False,Influential,14035,1791,1517,0,Highly active,No Media Attached,Twitter for iPhone,"Washington, DC"
2170,1525979290902401024,Damian Jeziorski,M,2014,cluster0,Topic3,Neutral,False,Not Influential,2,217,174,0,Highly active,No Media Attached,Twitter for Android,"Sligo, Ireland"
2171,1525979087440711681,Kilo,F,2021,cluster0,Topic3,Neutral,False,Not Influential,38,427,345,0,Highly active,No Media Attached,Twitter for Android,
2172,1525978986949627904,aedubsenal,Unknown,2019,cluster0,Topic2,negative,False,Not Influential,81,196,8448,0,Highly active,No Media Attached,Twitter for iPhone,
2173,1525978846985453568,Dubz,F,2020,cluster0,Topic3,Neutral,False,Not Influential,21,434,938,0,Highly active,No Media Attached,Twitter for iPhone,There
2174,1525978257107128327,HBarFight,Unknown,2021,cluster3,Topic3,negative,False,Not Influential,44,133,732,0,Highly active,No Media Attached,Twitter for Android,
2175,1525978248303476736,"🌈 deeply missed, beloved queen, Erzulie ❣🐈🐪🐘🐉",Unknown,2010,cluster0,Topic3,Neutral,False,Not Influential,1898,3131,43451,0,Highly active,No Media Attached,Twitter for Android,"Taribelang Land, EU, Asia"
2176,1525978231039401986,YoungHippyLife,Unknown,2019,cluster0,Topic3,negative,False,Not Influential,146,120,14404,0,Highly active,No Media Attached,Twitter for iPad,"Los Angeles, CA"
2177,1525978119462592512,elreydeldolar oficial Ⓜ️🕸️Ł,Unknown,2022,cluster0,Topic3,Neutral,False,Not Influential,316,21,3812,0,Highly active,No Media Attached,Twitter Web App,VIRES IN NUMERIS - 2013
2178,1525978116401004545,PRODRTANTRA74344,Unknown,2022,cluster0,Topic3,Neutral,False,Not Influential,7,228,256,0,Highly active,No Media Attached,Twitter for iPhone,
2179,1525978089175429120,Mychemicalthoughts,Unknown,2011,cluster0,Topic3,Positive,False,Not Influential,311,1143,10218,0,Highly active,No Media Attached,Twitter Web App,USA Southern California
2180,1525977750217101312,Beems 🏆,F,2013,cluster0,Topic0,Neutral,False,Not Influential,625,145,3723,0,Highly active,No Media Attached,Twitter for iPhone,
2181,1525977587813580800,IStake.Crypto🥩,Unknown,2019,cluster0,Topic3,Neutral,False,Not Influential,485,1861,19956,0,Highly active,No Media Attached,Twitter for iPhone,Metaverse
2182,1525977552724033540,Ashutosh Sharma,M,2020,cluster0,Topic3,Neutral,False,Not Influential,18,195,1272,0,Highly active,No Media Attached,Twitter for iPhone,"Berne, Switzerland"
2183,1525977279184003072,Pantera,F,2019,cluster0,Topic3,Positive,False,Not Influential,329,101,3052,0,Highly active,No Media Attached,Twitter Web App,"Venice Beach, Sunny California"
2184,1525977267054288897,🚀®aptor∆🇺🇦,Unknown,2021,cluster3,Topic3,Positive,False,Not Influential,109,340,1212,0,Highly active,No Media Attached,Twitter for Android,
2185,1525977078998474752,untrustworthy🇿🇼,Unknown,2018,cluster0,Topic0,negative,False,Not Influential,267,929,3040,0,Highly active,No Media Attached,Twitter for Android,earth
2186,1525976590634602497,Nitesh,F,2016,cluster2,Topic0,negative,False,Not Influential,387,2772,18751,1,Highly active,No Media Attached,Twitter Web App,
2187,1525976496774463489,Buddy 🌟 Baphomet,F,2014,cluster0,Topic3,negative,False,Not Influential,2025,662,7683,0,Highly active,No Media Attached,Twitter for Android,Behind you.
2188,1525976271016312833,rekt,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,25,598,682,0,Highly active,No Media Attached,Twitter for iPhone,Australia
2189,1525975929759027200,BarkingSpider ⌐◨-◨,Unknown,2014,cluster0,Topic0,Neutral,False,Not Influential,713,938,3833,0,Highly active,No Media Attached,Twitter for iPhone,TITAN
2190,1525975746455511042,Cherry One Person One Vote,F,2020,cluster0,Topic3,Positive,False,Not Influential,715,1511,57642,0,Highly active,No Media Attached,Twitter for Android,North Carolina 
2191,1525975671100555264,Fire and Life Safety Dir. /Sr. Pst Joshua Pichardo,F,2017,cluster1,Topic0,Neutral,False,Influential,21094,23202,110895,0,Highly active,No Media Attached,Twitter for Android,"Brooklyn, NY"
2192,1525975585314557954,Fez Ape 2.0 🦍🐐,M,2022,cluster0,Topic3,Positive,False,Not Influential,898,400,4723,0,Highly active,No Media Attached,Twitter for iPhone,Inside a Rocket
2193,1525975463377653767,Bob Hedges,F,2013,cluster2,Topic1,negative,False,Not Influential,28,208,345,0,Highly active,No Media Attached,Twitter for iPad,"Fort Myers, FL"
2194,1525975362513027072,TheDisneyGuy33,Unknown,2017,cluster0,Topic3,Neutral,False,Not Influential,100,811,869,0,Highly active,No Media Attached,Twitter for Android,"Orlando, FL"
2195,1525975350387171328,Sunstoned,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,178,325,3876,0,Highly active,No Media Attached,Twitter Web App,
2196,1525975088876687360,This is Football,F,2021,cluster0,Topic3,Positive,False,Not Influential,22,127,1234,0,Highly active,No Media Attached,Twitter for iPhone,Somewhere in the Press Box
2197,1525974943741095936,JustinCredible⚜️,Unknown,2020,cluster0,Topic3,negative,False,Not Influential,44,79,5343,0,Highly active,No Media Attached,Twitter for Android,Here
2198,1525974866226302984,Addi,F,2017,cluster0,Topic3,negative,False,Not Influential,121,554,1139,0,Highly active,No Media Attached,Twitter for Android,Africa Morocco
2199,1525974444065398784,Pavlos Papageorgiou,M,2010,cluster0,Topic3,Neutral,False,Not Influential,172,1005,7502,0,Highly active,No Media Attached,Twitter Web App,"Edinburgh, Scotland"
2200,1525974421013512192,Slurp Juice Johnson,Unknown,2014,cluster0,Topic0,Neutral,False,Influential,10168,8126,152318,0,Highly active,No Media Attached,Twitter for Android,The Pennsylvania Mountains
2201,1525974230768226306,Dan Hoogterp,F,2009,cluster0,Topic3,Neutral,False,Not Influential,380,1642,3512,0,Highly active,No Media Attached,Twitter for iPad,
2202,1525974055999913986,cameron,M,2022,cluster0,Topic5,Positive,False,Not Influential,2,123,87,0,Highly active,No Media Attached,Twitter for iPhone,
2203,1525973978505945088,Edon Mars,M,2012,cluster0,Topic3,Neutral,False,Not Influential,31,270,104,0,Highly active,No Media Attached,Twitter for Android,Mars
2204,1525973828479893523,🇨🇦FuzzyWiener🇨🇦,Unknown,2020,cluster1,Topic0,Neutral,False,Not Influential,418,1030,14619,0,Highly active,No Media Attached,Twitter Web App,Right were I should be!
2205,1525973696443056128,The Original Engrumpled Curmudgeon 🇺🇦 💉💉💉,F,2009,cluster0,Topic5,Positive,False,Not Influential,2941,2912,51076,3,Highly active,No Media Attached,Twitter Web App,"Trail, BC, Canada"
2206,1525973535423926272,Tidy Roger,F,2021,cluster0,Topic3,Positive,False,Not Influential,327,586,15383,0,Highly active,No Media Attached,Twitter Web App,South Africa
2207,1525973434848657409,𓆸𓁋𓁙𓇗 🂾 ⚔︎⚔︎⚔︎⚔︎🂾 FÆDRA 🂾⚔︎⚔︎⚔︎⚔︎🂾 𓁝𓅒𓆏𓄯,Unknown,2020,cluster0,Topic3,Neutral,False,Not Influential,335,1204,292,0,Highly active,No Media Attached,Twitter for iPhone,
2208,1525972743031758851,teyib Mohamed,F,2018,cluster5,Topic3,Positive,False,Not Influential,36,207,520,0,Highly active,No Media Attached,Twitter for Android,Mauritania
2209,1525972689483071488,Armanda De Andrade 🌻,F,2009,cluster1,Topic0,Neutral,False,Not Influential,1935,1097,50525,2,Highly active,No Media Attached,Twitter for iPhone,
2210,1525972640174952454,MikeL,F,2012,cluster0,Topic3,Neutral,False,Not Influential,6300,6649,14725,0,Highly active,No Media Attached,Twitter for iPhone,"North Dakota, USA"
2211,1525972460964925441,MDBeerLover,Unknown,2021,cluster5,Topic2,Neutral,False,Not Influential,125,487,975,0,Highly active,No Media Attached,Twitter for Android,"Maryland, USA"
2212,1525972298645262336,LS,F,2021,cluster0,Topic3,Neutral,False,Not Influential,18,194,1025,0,Highly active,No Media Attached,Twitter for iPhone,
2213,1525972170874159107,brandon esten,M,2022,cluster0,Topic3,Neutral,False,Not Influential,27,115,186,0,Highly active,No Media Attached,Twitter Web App,
2214,1525972169129353216,Fadedpolo,Unknown,2022,cluster0,Topic5,Neutral,False,Not Influential,19,313,654,0,Highly active,No Media Attached,Twitter for iPhone,
2215,1525972167946534912,Prestige Worldwide,Unknown,2011,cluster0,Topic3,Neutral,False,Not Influential,1682,1834,28259,0,Highly active,No Media Attached,Twitter for iPhone,
2216,1525972019635953669,Patty,F,2013,cluster0,Topic3,Neutral,False,Not Influential,1087,1249,5235,0,Highly active,No Media Attached,Twitter for iPhone,USA
2217,1525971954888499201,High on Life!,N,2010,cluster0,Topic0,Neutral,False,Not Influential,537,418,5833,0,Highly active,No Media Attached,Twitter for Android,"Federal Capital Territory, Nig"
2218,1525971769164713986,Go_TimePatriots,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,89,155,441,0,Highly active,No Media Attached,Twitter for iPhone,
2219,1525971670967586818,Melvin,F,2021,cluster0,Topic3,Neutral,False,Not Influential,84,61,2245,0,Highly active,No Media Attached,Twitter for iPhone,
2220,1525971428050280448,𝐃𝐢𝐩𝐚𝐲𝐚𝐧ᵗᵠˣⁱᶜ×͜×,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,3048,1948,41840,0,Highly active,No Media Attached,Twitter for Android,"West Bengal , India "
2221,1525971316758781958,David Atkinson,M,2017,cluster0,Topic3,Neutral,False,Not Influential,52,100,9556,0,Highly active,No Media Attached,Twitter for iPad,
2222,1525971295816531968,THE MF WHO CHOSE TO MAJOR IN CHEM,F,2017,cluster0,Topic3,Positive,False,Not Influential,4,157,63,0,Highly active,No Media Attached,Twitter for Android,
2223,1525971264090914816,Politana Svetlana,Unknown,2021,cluster2,Topic3,Positive,False,Not Influential,51,118,1546,0,Highly active,No Media Attached,Twitter for Android,pka Create Yourself 🌌☄️✨ DYOR
2224,1525971175268130826,Universe of Discovery,Unknown,2021,cluster0,Topic3,Positive,False,Not Influential,2,26,20,0,Not that active,No Media Attached,Twitter for Android,
2225,1525971101322444801,slimdoc-アーメド,Unknown,2013,cluster0,Topic3,Neutral,False,Not Influential,547,289,19529,0,Highly active,No Media Attached,Twitter for Android,The other side
2226,1525971073665323018,Lisa B,F,2011,cluster0,Topic3,Positive,False,Not Influential,2592,2435,217381,0,Highly active,No Media Attached,Twitter for iPhone,The Hub of the Universe
2227,1525970934267404288,Ty Accornero,F,2017,cluster0,Topic0,Neutral,False,Not Influential,687,3533,37827,0,Highly active,No Media Attached,Twitter Web App,
2228,1525970900960817152,Olivia,F,2013,cluster1,Topic3,Neutral,False,Not Influential,72,339,349,0,Highly active,No Media Attached,Twitter Web App,"Minnesota,  USA"
2229,1525970794630750208,austin 🌍,M,2017,cluster0,Topic3,Neutral,False,Not Influential,58,732,931,0,Highly active,No Media Attached,Twitter for Android,Canada
2230,1525970683624300545,Douglas Kunst,M,2014,cluster0,Topic3,Neutral,False,Not Influential,16,22,156,0,Highly active,No Media Attached,Twitter for Android,pittsburgh 
2231,1525970579249143808,ElDiablo👹Inferno🔥,Unknown,2022,cluster0,Topic3,Neutral,False,Not Influential,2,60,89,0,Highly active,No Media Attached,Twitter for iPhone,"Tallahassee, FL"
2232,1525970391595896836,annie sandpiper 🇺🇸 🇺🇦,F,2020,cluster0,Topic3,Neutral,False,Not Influential,1376,1439,3194,0,Highly active,No Media Attached,Twitter for Android,
2233,1525970389607845890,Awesome Austin,M,2021,cluster0,Topic3,Neutral,False,Not Influential,10,64,36,0,Not that active,No Media Attached,Twitter for Android,
2234,1525970229062270976,ZweiKatzen,Unknown,2011,cluster0,Topic3,Positive,False,Not Influential,649,3352,16054,0,Highly active,No Media Attached,Twitter for iPhone,United States
2235,1525970146757595136,Tex Avery,F,2009,cluster0,Topic3,Neutral,False,Not Influential,0,115,341,0,Highly active,No Media Attached,Twitter Web App,
2236,1525970004507824128,Alien from Europa,F,2015,cluster2,Topic0,Neutral,False,Not Influential,160,92,1883,0,Highly active,No Media Attached,Twitter for Android,"Boston, MA"
2237,1525969894914805760,VINICIUS M SANTOS,F,2018,cluster0,Topic3,Positive,False,Not Influential,115,393,1351,0,Highly active,No Media Attached,Twitter for Android,"Vila Velha, Brasil"
2238,1525969678140588032,Martian 🇩🇪 🇺🇦,M,2013,cluster0,Topic3,Positive,False,Not Influential,118,1211,14432,0,Highly active,No Media Attached,Twitter for iPhone,"Mars, Sol"
2239,1525969450474012672,Andrew Daly,M,2021,cluster0,Topic3,Neutral,False,Not Influential,45,126,936,0,Highly active,No Media Attached,Twitter for Android,"Glasgow, Scotland"
2240,1525969408522342401,NotSoVirtual 💙,Unknown,2020,cluster0,Topic0,Positive,False,Not Influential,271,1103,6397,0,Highly active,No Media Attached,Twitter for Android,#WhatWillYouBeAngryAtNextWeek
2241,1525969236073529345,John Adams,F,2012,cluster0,Topic3,Neutral,False,Not Influential,71,331,1424,0,Highly active,No Media Attached,Twitter for Android,"Winter Haven, Florida"
2242,1525969114371657728,Khizer Bikiya,M,2014,cluster0,Topic3,Neutral,False,Not Influential,654,339,1170,0,Highly active,No Media Attached,Twitter for iPhone,"Karachi, Pakistan"
2243,1525969081966505985,Protect_Ukraine,Unknown,2017,cluster3,Topic1,Neutral,False,Not Influential,545,1304,49258,0,Highly active,No Media Attached,Twitter for Android,"Massachusetts, USA"
2244,1525969056150564864,🏳️‍🌈🍷🌴😜 🌊,Unknown,2016,cluster0,Topic3,Neutral,False,Not Influential,784,1150,8583,0,Highly active,No Media Attached,Twitter for iPhone,GAY 
2245,1525968591933145088,Matthew Genovese,M,2021,cluster1,Topic3,Positive,False,Not Influential,1,28,28,0,Not that active,No Media Attached,Twitter for iPhone,
2246,1525968487939719181,QwertyDude,Unknown,2019,cluster0,Topic0,Neutral,False,Not Influential,24,294,2457,0,Highly active,No Media Attached,Twitter for iPhone,
2247,1525968243793334272,C Cook,M,2021,cluster0,Topic3,negative,False,Not Influential,73,67,2598,0,Highly active,No Media Attached,Twitter Web App,Was paradise now SiliconValley
2248,1525968191968514048,The Now,F,2020,cluster0,Topic0,Neutral,False,Not Influential,88,122,5398,0,Highly active,No Media Attached,Twitter for iPhone,Earth
2249,1525967961793519616,cannabisisbliss,Unknown,2020,cluster0,Topic0,Neutral,False,Not Influential,9,129,187,0,Highly active,No Media Attached,Twitter for iPhone,
2250,1525967934304165888,Exox,Unknown,2019,cluster0,Topic3,negative,False,Not Influential,51,492,6217,0,Highly active,No Media Attached,Twitter for Android,Derbyshire
2251,1525967724375072769,Tim Closer,F,2014,cluster0,Topic1,Positive,False,Not Influential,155,1766,18343,0,Highly active,No Media Attached,Twitter for iPhone,"California, USA"
2252,1525967704124948481,JDBuffalo,Unknown,2020,cluster2,Topic3,Neutral,False,Not Influential,95,616,4290,0,Highly active,No Media Attached,Twitter for iPhone,
2253,1525967497362558976,Paul Policarpio,F,2008,cluster0,Topic3,Neutral,False,Not Influential,441,880,4638,0,Highly active,No Media Attached,Twitter for iPhone,NYC
2254,1525967429783932928,Corvo55,M,2020,cluster0,Topic3,Neutral,False,Not Influential,10,265,339,0,Highly active,No Media Attached,Twitter Web App,
2255,1525967366139613185,"""What do these feeble Yews?""",M,2021,cluster0,Topic3,Neutral,False,Not Influential,38,133,2887,0,Highly active,No Media Attached,Twitter Web App,Yasharalah
2256,1525967347944759297,Paterfamilius Masculinitus,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,1059,2288,15828,0,Highly active,No Media Attached,Twitter for iPhone,"Magnolia, TX"
2257,1525967250544541696,Margaret P. A. S. J.,F,2012,cluster0,Topic0,Neutral,False,Not Influential,27,524,8999,0,Highly active,No Media Attached,Twitter for Android,"Texas, USA"
2258,1525967045988327426,Peco M. Angelo,F,2009,cluster2,Topic0,Neutral,False,Not Influential,514,4476,2681,1,Highly active,No Media Attached,Twitter Web App,now here
2259,1525967043916443656,Snarky.Live,Unknown,2008,cluster0,Topic3,Positive,False,Not Influential,1627,1864,24995,0,Highly active,No Media Attached,Twitter Web App,"El Paso, TX"
2260,1525966619767455744,eye of the storm,N,2012,cluster0,Topic3,negative,False,Not Influential,134,764,1486,0,Highly active,No Media Attached,Twitter for Android,omnipresent
2261,1525966481489420288,Pint of Plague,N,2018,cluster0,Topic0,negative,False,Not Influential,51,113,4921,2,Highly active,No Media Attached,Twitter for iPhone,Mars
2262,1525966180149624832,Eric is unavailable as of late,F,2013,cluster0,Topic0,Neutral,False,Not Influential,705,4959,2654,0,Highly active,No Media Attached,Twitter for iPhone,"Thornton, CO"
2263,1525966115511205888,🌻Brian O'Loughlin😷 💉🆘🐶❄🌊,F,2016,cluster0,Topic0,Neutral,False,Not Influential,4416,4999,236576,1,Highly active,No Media Attached,Twitter Web App,UP of Michigan
2264,1525966016144101383,gato449,F,2021,cluster0,Topic3,Positive,False,Not Influential,11,194,293,0,Highly active,No Media Attached,Twitter for iPhone,
2265,1525965509258358784,🇮🇱 Shmuel לא לשחיתות ⓥ,Unknown,2011,cluster0,Topic0,Neutral,False,Not Influential,279,473,15994,0,Highly active,No Media Attached,Twitter Web App,Israel
2266,1525965202717646848,Tyler Prince,F,2016,cluster0,Topic0,Neutral,False,Not Influential,104,2246,9557,0,Highly active,No Media Attached,Twitter for iPhone,"Kentucky, USA"
2267,1525964992243044353,two faces,Unknown,2017,cluster0,Topic0,Neutral,False,Not Influential,33,883,728,0,Highly active,No Media Attached,Twitter for Android,"Guzmanlandia, Pesoland"
2268,1525964986677329923,Andrew Shaw,M,2020,cluster0,Topic5,Neutral,False,Not Influential,307,464,16985,0,Highly active,No Media Attached,Twitter for Android,
2269,1525964819559460864,negra consentida,Unknown,2010,cluster0,Topic3,Neutral,False,Not Influential,891,1279,42208,0,Highly active,No Media Attached,Twitter for iPhone,argentina
2270,1525964762508627972,Helena’s Heels,F,2015,cluster0,Topic3,Positive,False,Not Influential,234,210,577,0,Highly active,No Media Attached,Twitter for iPhone,"Scotland, United Kingdom"
2271,1525964759866146816,Cenere 🇵🇸,F,2019,cluster0,Topic0,Positive,False,Not Influential,14,109,758,0,Highly active,No Media Attached,Twitter for Android,Antifascista
2272,1525964526776205317,Pilatch Card Games,Unknown,2013,cluster0,Topic3,Neutral,False,Not Influential,59,173,262,0,Highly active,No Media Attached,Twitter Web App,"Philadelphia, PA, USA"
2273,1525964519331225600,Mr.Josh0634,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,60,23,4660,0,Highly active,No Media Attached,Twitter for iPhone,
2274,1525964517808738304,Boipelo K Selebano †,Unknown,2011,cluster0,Topic3,Neutral,False,Not Influential,330,670,4560,0,Highly active,No Media Attached,Twitter for iPhone,"Johannesburg, South Africa"
2275,1525964444014153729,Dru Klick Klack!,M,2021,cluster0,Topic3,Neutral,False,Not Influential,61,94,3729,0,Highly active,No Media Attached,Twitter for iPhone,Down South TX 
2276,1525964412665798656,Sarah Bella,F,2022,cluster0,Topic3,Positive,False,Not Influential,494,1798,240,0,Highly active,No Media Attached,Twitter Web App,
